種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.18,7,0,7,0,0,0,0,0,0,0,0,5.2,6,0,8,2,1,2,2,1.41,0.286,-,2.83
Nighter,2.83,34,0,34,1,1,1,0,2,1,1,1,35.0,38,1,29,4,0,11,11,1.2,0.281,-,3.18
