アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,50,37.9%,安打,30,56.6%
フライ,54,40.9%,四死球,21,39.6%
空三振,13,9.8%,失策出塁,2,3.8%
見三振,11,8.3%,野選,0,0.0%
犠打,4,3.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
