条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.189,99,90,17,1,1,0,0,18,7,2,0,0,0.263
1塁,0.2,37,30,6,1,0,0,0,2,2,2,3,0,0.294
2塁,0.125,13,8,1,1,0,0,1,0,4,0,1,0,0.417
3塁,0.0,3,2,0,0,0,0,0,1,1,0,0,0,0.333
1・2塁,0.211,21,19,4,1,0,0,3,1,2,0,0,0,0.286
1・3塁,0.2,5,5,1,0,0,0,1,2,0,0,0,0,0.2
2・3塁,0.333,3,3,1,0,0,0,1,0,0,0,0,0,0.333
満塁,0.0,4,3,0,0,0,0,1,0,1,0,0,0,0.25
得点圏,0.175,49,40,7,2,0,0,7,4,8,0,1,0,0.313
