打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.169,42,150,130,9,22,3,1,1,30,11,27,14,0,4,0,2,8,0,1,0.267,0.231,0.497
Nighter,0.278,72,272,237,27,66,9,1,6,95,21,64,26,0,5,1,3,12,0,0,0.358,0.401,0.759
