種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,4.91,15,0,15,1,1,7,2,8,3,1,1,14.2,19,0,14,4,0,8,8,1.57,0.339,-,1.83
Visitor,4.72,14,0,14,0,2,7,3,7,3,0,2,13.1,13,1,13,4,2,7,7,1.27,0.26,-,1.9
