チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
阪神,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ＤｅＮＡ,9.00,2,2,0,0,2,0,0,0,0,0,0,8.0,12,0,4,5,0,8,8,2.13,0.364,0.00,-
広島,12.60,2,2,0,0,1,0,0,0,0,0,0,5.0,14,0,4,4,1,8,7,3.6,0.483,6.00,-
ヤクルト,1.69,2,2,0,1,0,0,0,0,0,0,0,10.2,6,1,7,4,0,3,2,0.94,0.15,6.55,-
中日,3.38,4,4,0,2,1,0,0,0,0,0,0,21.1,21,3,14,8,0,11,8,1.36,0.263,4.70,-
