チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
阪神,4.85,3,3,0,0,3,0,0,0,0,0,0,13.0,18,2,10,4,0,9,7,1.69,0.346,1.29,-
ＤｅＮＡ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
広島,8.51,5,5,0,1,3,0,0,0,0,0,0,24.1,40,4,21,8,1,25,23,1.97,0.364,3.54,-
ヤクルト,2.43,6,6,0,4,0,0,0,0,0,0,0,37.0,27,0,25,18,0,13,10,1.22,0.206,6.23,-
中日,1.37,4,3,1,2,1,0,0,1,1,1,0,19.2,21,2,16,8,0,3,3,1.47,0.28,1.50,99.00
