条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.227,30,22,5,1,0,0,0,0,0,8,0,0.227
1-0より,.000,6,6,0,0,0,0,0,0,0,0,0,0.0
2-0より,1.000,1,1,1,0,0,0,0,0,0,0,0,1.0
3-0より,-,2,0,0,0,0,0,0,2,0,0,0,1.0
0-1より,.500,16,16,8,1,1,0,0,0,0,0,0,0.5
1-1より,.308,14,13,4,1,0,0,0,0,0,1,0,0.308
2-1より,.571,7,7,4,1,0,0,0,0,0,0,0,0.571
3-1より,.000,2,1,0,0,0,0,0,1,0,0,0,0.5
0-2より,.182,12,11,2,0,0,0,5,0,0,1,0,0.182
1-2より,.194,31,31,6,0,0,0,15,0,0,0,0,0.194
2-2より,.192,26,26,5,0,0,0,10,0,0,0,0,0.192
3-2より,.000,14,7,0,0,0,0,4,7,0,0,0,0.5
