チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.28,14,61,50,6,14,2,1,1,21,4,15,8,1,3,0,0,0,0,1,0.41,0.42,0.83
日本ハム,0.264,15,59,53,8,14,2,0,4,28,12,18,5,0,0,0,1,0,0,0,0.322,0.528,0.85
ロッテ,0.281,19,73,64,3,18,2,0,2,26,9,15,7,1,2,0,0,0,0,0,0.37,0.406,0.776
オリックス,0.125,18,73,64,1,8,2,0,0,10,1,8,9,0,0,0,0,0,0,1,0.233,0.156,0.389
西武,0.209,13,50,43,3,9,2,0,1,14,2,7,7,1,0,0,0,0,0,2,0.32,0.326,0.646
