チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.197,21,68,61,5,12,2,1,1,19,3,16,5,0,0,0,2,1,0,1,0.25,0.311,0.561
日本ハム,0.206,21,74,68,7,14,1,0,3,24,7,16,4,0,0,1,1,1,0,3,0.247,0.353,0.6
ロッテ,0.193,17,67,57,3,11,1,0,0,12,4,12,9,0,0,0,1,1,2,1,0.299,0.211,0.509
楽天,0.293,18,70,58,4,17,2,0,1,22,6,9,8,0,1,1,2,1,0,2,0.377,0.379,0.756
オリックス,0.305,23,93,82,8,25,6,0,0,31,10,13,7,1,2,2,0,2,0,2,0.374,0.378,0.752
