条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.221,228,204,45,8,1,5,5,44,23,1,0,0,0.303
1塁,0.292,71,65,19,3,0,0,2,12,3,0,3,0,0.324
2塁,0.148,30,27,4,1,0,0,2,8,2,1,0,0,0.233
3塁,0.2,11,10,2,0,0,0,2,1,1,0,0,0,0.273
1・2塁,0.192,33,26,5,1,0,0,1,4,5,0,2,0,0.323
1・3塁,0.182,17,11,2,0,0,0,6,2,1,1,0,4,0.235
2・3塁,0.4,14,5,2,0,0,0,8,1,4,1,0,4,0.5
満塁,0.455,11,11,5,0,0,0,8,0,0,0,0,0,0.455
得点圏,0.222,116,90,20,2,0,0,27,16,13,3,2,8,0.316
