打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.239,37,128,113,12,27,4,1,4,45,11,22,10,0,1,2,2,2,0,7,0.302,0.398,0.7
Nighter,0.232,78,287,246,17,57,9,0,1,69,23,50,29,3,3,3,6,4,2,3,0.313,0.28,0.594
