打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.100,3,12,10,0,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,.250,.100,0.35
2番,.350,10,42,40,3,14,4,0,0,18,6,6,2,0,0,0,0,0,0,0,.381,.450,0.831
3番,.279,73,318,301,29,84,13,0,13,136,40,38,13,0,2,0,2,0,0,2,.311,.452,0.763
4番,.250,1,4,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.250,.250,0.5
5番,.250,38,154,136,12,34,7,0,1,44,15,10,15,0,1,0,2,0,0,1,.325,.324,0.648
6番,.276,8,33,29,3,8,0,0,1,11,8,3,2,0,1,0,1,0,0,0,.333,.379,0.713
7番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
8番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
