打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,116,30,0.259,1,11,14,0,3,0.331
2打席目,128,43,0.336,7,15,4,0,1,0.353
3打席目,123,26,0.211,2,10,9,0,0,0.265
4打席目,116,33,0.284,3,21,9,0,0,0.336
5打席目以上,37,10,0.27,2,4,2,0,1,0.3
