打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,114,31,0.272,3,16,13,0,1,0.344
2打席目,115,23,0.2,2,23,12,0,1,0.273
3打席目,111,31,0.279,6,14,17,0,0,0.375
4打席目,109,25,0.229,1,23,3,0,1,0.248
5打席目以上,23,7,0.304,1,5,3,0,1,0.37
