アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,14,30.4%,安打,25,71.4%
フライ,18,39.1%,四死球,9,25.7%
空三振,10,21.7%,失策出塁,1,2.9%
見三振,3,6.5%,野選,0,0.0%
犠打,1,2.2%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
