種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.77,14,0,14,1,0,8,0,9,1,1,0,23.1,16,1,28,5,1,2,2,0.9,0.19,-,11.67
Nighter,2.67,23,0,23,4,3,7,0,11,4,4,3,30.1,27,2,33,9,1,9,9,1.19,0.245,-,3.37
