打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.103,9,30,29,2,3,1,0,0,4,4,11,1,0,0,0,0,0,0,0,0.133,0.138,0.271
Nighter,0.163,13,45,43,4,7,1,0,1,11,1,16,1,0,1,0,0,0,1,1,0.2,0.256,0.456
