打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,16,3,0.188,0,4,2,0,0,0.278
2打席目,18,1,0.056,0,5,0,0,0,0.056
3打席目,18,2,0.111,1,7,0,0,0,0.111
4打席目,13,3,0.231,0,8,1,0,0,0.286
5打席目以上,1,0,0.0,0,0,0,0,0,0.0
