条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.154,40,39,6,1,0,1,1,15,0,1,0,0,.175
1塁,.067,15,15,1,1,0,0,0,4,0,0,0,0,.067
2塁,.000,5,4,0,0,0,0,0,3,1,0,0,0,.200
3塁,.000,3,3,0,0,0,0,1,1,0,0,0,0,.000
1・2塁,.286,7,7,2,0,0,0,1,2,0,0,0,0,.286
1・3塁,.000,3,2,0,0,0,0,0,1,1,0,0,0,.333
2・3塁,.500,2,2,1,0,0,0,2,1,0,0,0,0,.500
満塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
得点圏,.167,20,18,3,0,0,0,4,8,2,0,0,0,.250
