球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,13,48.1%,142.3,1,1,4,6,46.2%,16.7%,.000,1,0,0,0,0,1
スライダー,12,44.4%,127.5,1,3,4,4,66.7%,20.0%,.000,2,0,0,2,0,0
チェンジアップ,1,3.7%,136.0,0,0,0,1,0.0%,-%,-,0,0,0,0,1,0
カットボール,1,3.7%,132.0,1,0,0,0,100.0%,100.0%,.000,1,0,0,1,0,0
