月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.135,18,46,37,2,5,1,0,0,6,2,6,5,0,1,3,0,0,0,1,.256,.162,0.418
5月,.207,13,35,29,1,6,0,0,0,6,2,2,4,0,1,1,0,0,0,2,.324,.207,0.53
6月,.120,10,28,25,3,3,0,0,0,3,0,7,2,0,0,1,0,0,0,0,.185,.120,0.305
7月,.200,8,29,25,2,5,2,0,0,7,1,8,4,2,0,0,0,1,0,0,.310,.280,0.59
8月,.300,12,36,30,1,9,1,0,0,10,2,2,2,0,1,2,1,0,0,1,.353,.333,0.686
9月,.342,11,42,38,3,13,2,0,1,18,3,5,3,0,0,1,0,0,0,0,.390,.474,0.864
10月,.667,2,5,3,1,2,0,0,0,2,1,0,2,0,0,0,0,0,0,0,.800,.667,1.467
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
