条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.239,120,109,26,3,0,0,0,13,11,0,0,0,0.308
1塁,0.303,40,33,10,3,0,0,0,4,0,0,7,0,0.303
2塁,0.143,19,14,2,0,0,1,2,6,3,2,0,0,0.368
3塁,0.333,3,3,1,0,0,0,1,1,0,0,0,0,0.333
1・2塁,0.125,21,16,2,0,0,0,2,4,4,1,0,0,0.333
1・3塁,0.0,3,1,0,0,0,0,1,0,1,0,1,0,0.5
2・3塁,0.0,6,3,0,0,0,0,1,1,3,0,0,0,0.5
満塁,0.25,9,8,2,0,0,0,4,1,0,0,0,1,0.222
得点圏,0.156,61,45,7,0,0,1,11,13,11,3,1,1,0.35
