打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.229,19,55,48,3,11,2,0,0,13,1,7,5,1,0,2,0,1,0,1,0.302,0.271,0.573
Nighter,0.23,55,166,139,10,32,4,0,1,39,10,23,17,1,3,6,1,0,0,3,0.325,0.281,0.606
