球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
神宮,.236,37,102,89,8,21,3,0,1,27,7,14,8,0,1,3,1,0,0,1,.303,.303,0.606
東京ドーム,.200,5,12,10,0,2,0,0,0,2,3,1,0,0,1,1,0,0,0,0,.273,.200,0.473
甲子園,.182,4,12,11,1,2,0,0,0,2,0,2,0,0,0,1,0,0,0,2,.182,.182,0.364
横浜,.250,6,17,12,1,3,0,0,0,3,0,1,4,0,0,1,0,0,0,0,.438,.250,0.688
マツダスタジアム,.227,8,28,22,1,5,1,0,0,6,1,5,5,1,1,0,0,0,0,1,.393,.273,0.666
バンテリンドーム,.286,7,26,21,1,6,1,0,0,7,0,1,3,1,0,2,0,1,0,0,.375,.333,0.708
Ce その他,.273,3,12,11,1,3,1,0,0,4,0,3,1,0,0,0,0,0,0,0,.333,.364,0.697
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,.000,1,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,.000,.000,0.0
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,.143,2,8,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.250,.143,0.393
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
