球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
カットボール,21,25.0%,140.0,1,9,4,5,66.7%,14.3%,0.25,4,1,1,2,0,0
ストレート,19,22.6%,139.7,1,9,1,5,57.9%,20.0%,0.0,3,0,0,0,0,0
ナックルカーブ,14,16.7%,119.2,2,5,0,5,50.0%,50.0%,0.333,3,1,0,1,0,0
チェンジアップ,14,16.7%,125.9,1,1,0,6,14.3%,14.3%,0.5,6,3,0,0,0,0
ツーシーム,12,14.3%,139.2,0,3,1,5,33.3%,0.0%,0.0,3,0,0,0,0,0
フォーク,4,4.8%,131.3,1,1,1,0,75.0%,33.3%,0.0,2,0,0,1,0,0
