条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.212,190,179,38,4,2,0,49,10,1,0,0,0.258
1塁,0.186,56,43,8,0,1,1,15,1,1,11,0,0.222
2塁,0.238,27,21,5,1,1,0,5,3,3,0,0,0.407
3塁,0.667,7,3,2,1,0,0,0,3,0,1,0,0.833
1・2塁,0.231,15,13,3,1,0,0,3,1,0,1,0,0.286
1・3塁,0.0,8,6,0,0,0,0,2,0,0,0,2,0.0
2・3塁,0.0,3,3,0,0,0,0,3,0,0,0,0,0.0
満塁,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0
得点圏,0.213,61,47,10,3,1,0,13,7,3,2,2,0.339
