種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.0,3,0,3,0,0,0,0,0,0,0,0,3.0,3,0,1,2,0,0,0,1.67,0.25,-,99.0
Nighter,9.82,4,0,4,0,0,0,0,0,0,0,0,3.2,3,0,2,4,0,4,4,1.91,0.214,-,0.92
