打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.179,13,45,39,4,7,3,0,0,10,2,7,6,0,0,0,0,0,2,1,0.289,0.256,0.545
Nighter,0.221,39,126,113,10,25,5,0,2,36,6,27,12,1,1,0,0,0,1,2,0.302,0.319,0.62
