球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,166,52.7%,146.3,23,16,52,46,54.8%,22.1%,0.167,36,6,1,8,2,0
スライダー,45,14.3%,127.8,1,12,13,13,57.8%,5.0%,0.125,8,1,0,2,0,0
フォーク,27,8.6%,134.9,9,3,3,6,55.6%,50.0%,0.25,12,3,0,6,0,1
チェンジアップ,26,8.3%,126.5,5,2,5,7,46.2%,29.4%,0.222,9,2,0,2,0,0
カットボール,19,6.0%,137.7,5,2,5,6,63.2%,45.5%,0.0,2,0,0,1,0,0
ツーシーム,16,5.1%,141.5,0,0,5,7,31.3%,0.0%,0.25,4,1,0,0,0,0
カーブ,9,2.9%,121.8,0,5,0,2,55.6%,0.0%,0.5,2,1,0,0,0,0
スプリット,7,2.2%,142.5,2,1,2,1,71.4%,40.0%,0.333,3,1,0,2,0,0
