チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.143,3,8,7,0,1,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0.143,0.143,0.286
阪神,0.0,4,10,8,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0.0,0.0,0.0
ＤｅＮＡ,0.1,4,11,10,1,1,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0.182,0.1,0.282
ヤクルト,0.333,2,4,3,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.5,0.333,0.833
中日,0.091,6,12,11,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0.091,0.091,0.182
