球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,81,48.5%,146.4,6,21,16,33,53.1%,22.2%,0.375,8,3,1,3,2,0
カットボール,43,25.7%,136.6,7,3,9,14,44.2%,26.9%,0.154,13,2,1,3,2,0
フォーク,23,13.8%,134.8,1,1,5,9,30.4%,7.7%,0.429,7,3,0,0,0,0
カーブ,18,10.8%,120.8,2,5,0,11,38.9%,100.0%,0.0,1,0,0,1,1,0
チェンジアップ,2,1.2%,134.0,1,0,1,0,100.0%,50.0%,0.0,1,0,0,1,0,0
