チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,0.6,3,10,10,3,6,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0.6,0.7,1.3
ＤｅＮＡ,0.5,2,6,6,1,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1.0
広島,0.083,3,13,12,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.154,0.083,0.237
ヤクルト,0.429,3,9,7,1,3,0,0,0,3,1,1,1,0,1,0,0,1,0,0,0.556,0.429,0.984
中日,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
