種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,0.0,2,0,2,0,0,0,0,0,0,0,0,2.0,0,0,2,2,0,0,0,1.0,0.0,-,99.0
Visitor,7.94,6,0,6,0,1,0,0,0,0,0,1,5.2,8,2,3,4,0,5,5,2.12,0.32,-,1.13
