条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.234,161,145,34,6,0,4,4,24,13,3,0,0,0.311
1塁,0.365,55,52,19,4,0,1,3,7,2,0,1,0,0.389
2塁,0.136,25,22,3,0,0,0,1,4,3,0,0,0,0.24
3塁,0.25,4,4,1,0,0,1,2,0,0,0,0,0,0.25
1・2塁,0.278,37,36,10,1,0,0,6,1,0,0,1,0,0.278
1・3塁,0.4,10,10,4,2,0,0,5,3,0,0,0,0,0.4
2・3塁,0.125,10,8,1,0,0,0,2,1,2,0,0,0,0.3
満塁,0.4,10,10,4,0,0,1,9,2,0,0,0,0,0.4
得点圏,0.256,96,90,23,3,0,2,25,11,5,0,1,0,0.295
