打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.266,43,150,139,12,37,11,1,2,56,18,13,9,1,1,0,1,0,0,2,0.313,0.403,0.716
Visitor,0.286,52,202,182,13,52,5,0,4,69,21,29,19,0,0,0,1,0,0,6,0.351,0.379,0.731
