チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.286,6,15,14,1,4,0,0,0,4,1,5,1,0,0,0,0,0,1,0,0.333,0.286,0.619
日本ハム,0.063,9,17,16,1,1,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0.118,0.063,0.18
ロッテ,0.304,13,27,23,5,7,0,0,0,7,2,1,3,0,0,0,1,2,1,0,0.37,0.304,0.675
楽天,0.083,9,17,12,1,1,0,0,0,1,1,1,4,0,0,1,0,0,0,0,0.313,0.083,0.396
西武,0.3,9,25,20,4,6,0,2,0,10,3,3,2,0,0,3,0,2,0,0,0.364,0.5,0.864
