アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,28,39.4%,安打,19,61.3%
フライ,24,33.8%,四死球,11,35.5%
空三振,11,15.5%,失策出塁,0,0.0%
見三振,4,5.6%,野選,1,3.2%
犠打,4,5.6%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
