アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,25,29.1%,安打,27,75.0%
フライ,39,45.3%,四死球,8,22.2%
空三振,17,19.8%,失策出塁,1,2.8%
見三振,3,3.5%,野選,0,0.0%
犠打,2,2.3%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
