月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.308,6,15,13,0,4,0,0,0,4,1,4,1,0,1,0,0,0,0,0,.400,.308,0.708
5月,.100,9,12,10,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,.100,.100,0.2
6月,.533,7,18,15,4,8,3,0,0,11,1,3,2,0,0,1,0,0,0,0,.588,.733,1.322
7月,.182,8,22,22,0,4,0,0,0,4,1,6,0,0,0,0,0,0,1,0,.182,.182,0.364
8月,.067,7,15,15,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,.067,.067,0.133
9月,.167,3,6,6,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,.167,.333,0.5
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
