チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,.429,2,8,7,3,3,2,0,0,5,0,3,1,0,0,0,0,0,0,0,.500,.714,1.214
阪神,1.000,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.000,1.000,2.0
ＤｅＮＡ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
広島,.500,1,3,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.500,.500,1.0
ヤクルト,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
中日,.600,2,6,5,1,3,1,0,0,4,0,0,1,0,0,0,0,0,0,0,.667,.800,1.467
