種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.93,14,0,14,0,0,3,8,3,8,0,0,14.0,12,0,9,3,0,3,3,1.07,0.231,-,4.67
Nighter,1.63,40,0,40,4,2,5,23,9,27,4,2,38.2,31,0,44,18,3,9,7,1.27,0.225,-,4.3
