種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.55,29,0,29,3,0,3,18,6,21,3,0,29.0,22,0,33,10,2,6,5,1.1,0.21,-,4.83
Visitor,1.9,25,0,25,1,2,5,13,6,14,1,2,23.2,21,0,20,11,1,6,5,1.35,0.247,-,3.94
