条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.098,52,51,5,4,0,0,0,6,1,0,0,0,0.115
1塁,0.222,23,18,4,3,0,0,0,5,0,0,5,0,0.222
2塁,0.143,7,7,1,0,0,0,0,1,0,0,0,0,0.143
3塁,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0.0
1・2塁,0.333,5,3,1,1,0,0,2,1,0,0,2,0,0.333
1・3塁,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1.0
2・3塁,0.5,2,2,1,0,0,0,2,1,0,0,0,0,0.5
満塁,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0.0
得点圏,0.25,18,16,4,1,0,0,5,4,0,0,2,0,0.25
