球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,45,57.0%,145.2,6,8,8,14,48.9%,26.1%,.000,10,0,0,4,0,0
カットボール,14,17.7%,137.2,1,1,4,3,42.9%,10.0%,.400,5,2,0,0,0,0
フォーク,9,11.4%,131.7,3,2,0,1,55.6%,50.0%,.250,4,1,0,1,0,0
ツーシーム,4,5.1%,137.5,2,1,0,1,75.0%,100.0%,.000,1,0,0,1,0,0
スライダー,2,2.5%,132.5,0,1,1,0,100.0%,0.0%,-,0,0,0,0,0,0
チェンジアップ,2,2.5%,129.0,1,0,1,0,100.0%,50.0%,.000,1,0,0,1,0,0
カーブ,1,1.3%,106.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
シンカー,1,1.3%,120.0,0,0,0,0,0.0%,0.0%,.000,1,0,0,0,0,0
シュート,1,1.3%,127.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
