条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.272,254,243,66,9,0,8,8,24,11,0,0,0,0.303
1塁,0.295,97,88,26,9,0,3,8,12,5,1,3,0,0.34
2塁,0.375,26,24,9,2,0,0,2,2,0,0,2,0,0.375
3塁,0.273,11,11,3,0,0,0,4,3,0,0,0,0,0.273
1・2塁,0.286,36,35,10,3,0,1,9,4,1,0,0,0,0.306
1・3塁,0.091,14,11,1,0,0,0,4,2,1,0,0,2,0.143
2・3塁,0.571,10,7,4,3,1,0,10,0,1,0,0,2,0.5
満塁,0.286,15,14,4,0,0,0,8,2,1,0,0,0,0.333
得点圏,0.304,112,102,31,8,1,1,37,13,4,0,2,4,0.318
