チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.625,3,10,8,5,5,2,0,1,10,1,0,2,0,0,0,0,0,0,0,0.7,1.25,1.95
阪神,0.0,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ＤｅＮＡ,0.286,2,7,7,1,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0.286,0.286,0.571
広島,0.375,2,8,8,1,3,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0.375,0.5,0.875
ヤクルト,0.286,3,7,7,1,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0.286,0.429,0.714
中日,0.0,2,8,7,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.125,0.0,0.125
