チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.25,21,82,76,5,19,2,0,2,27,10,4,2,1,1,2,1,1,2,0,0.275,0.355,0.63
日本ハム,0.293,23,86,82,11,24,5,0,5,44,12,13,3,0,0,0,1,2,0,0,0.314,0.537,0.851
ロッテ,0.235,22,86,81,7,19,4,0,1,26,6,13,3,0,0,2,0,1,0,0,0.262,0.321,0.583
楽天,0.368,22,96,87,13,32,6,1,1,43,12,6,6,0,0,1,2,3,0,0,0.4,0.494,0.894
西武,0.279,16,64,61,9,17,5,0,2,28,8,8,3,0,0,0,0,1,0,0,0.313,0.459,0.772
