打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,0.217,11,48,46,3,10,1,0,1,14,2,7,2,0,0,0,0,1,1,0,0.25,0.304,0.554
2番,0.143,2,8,7,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.25,0.143,0.393
3番,0.211,5,21,19,2,4,1,0,0,5,2,2,2,0,0,0,0,0,0,0,0.286,0.263,0.549
4番,0.328,15,68,64,10,21,5,0,0,26,3,4,3,0,0,0,1,1,0,0,0.353,0.406,0.759
5番,0.313,16,67,64,8,20,3,0,3,32,4,6,2,0,0,0,1,1,0,0,0.328,0.5,0.828
6番,0.275,23,87,80,8,22,7,0,3,38,12,7,3,0,1,2,1,1,1,0,0.306,0.475,0.781
7番,0.278,23,97,90,12,25,3,0,2,34,14,15,5,1,0,1,1,3,0,0,0.313,0.378,0.69
8番,0.2,3,10,10,0,2,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0.2,0.2,0.4
9番,0.349,12,45,43,9,15,4,1,3,30,12,3,0,0,0,2,0,2,0,0,0.349,0.698,1.047
