球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,15,40.5%,149.3,4,1,3,3,53.3%,36.4%,.400,5,2,1,1,0,0
ツーシーム,7,18.9%,147.3,0,0,2,3,28.6%,0.0%,.000,2,0,0,0,1,0
カットボール,6,16.2%,139.0,3,0,0,1,50.0%,60.0%,.000,3,0,0,1,0,0
スライダー,4,10.8%,130.5,2,0,0,2,50.0%,100.0%,-,0,0,0,0,0,0
スプリット,4,10.8%,138.5,3,0,0,1,75.0%,100.0%,.000,1,0,0,1,0,0
ナックルカーブ,1,2.7%,132.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
