種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.81,9,9,0,2,2,0,0,0,0,0,0,59.2,30,5,58,18,5,12,12,0.8,0.149,1.98,-
Visitor,1.99,15,15,0,8,3,0,0,0,0,0,0,104.0,71,1,120,27,5,26,23,0.94,0.19,3.1,-
