球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,1216,47.7%,152.7,127,194,283,381,49.7%,19.8%,0.19,294,56,3,70,24,4
スライダー,844,33.1%,138.7,192,137,116,287,52.7%,45.7%,0.179,190,34,3,79,14,4
チェンジアップ,264,10.4%,137.6,49,41,35,99,47.3%,39.5%,0.137,51,7,0,14,3,0
フォーク,110,4.3%,137.4,21,10,13,57,40.0%,48.8%,0.053,19,1,0,10,3,0
シンカー,61,2.4%,131.3,11,7,5,28,37.7%,42.3%,0.067,15,1,0,5,1,1
カーブ,55,2.2%,125.0,3,11,4,31,32.7%,23.1%,0.333,6,2,0,0,0,1
