種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.7,5,5,0,3,1,0,0,0,0,0,0,37.0,22,1,46,9,3,7,7,0.84,0.172,2.85,-
Nighter,1.99,19,19,0,7,4,0,0,0,0,0,0,126.2,79,5,132,36,7,31,28,0.91,0.177,2.69,-
