月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.286,21,90,84,12,24,4,1,4,42,21,18,5,0,1,0,0,1,0,0,.333,.500,0.833
5月,.224,23,100,85,7,19,3,1,2,30,10,21,14,0,0,0,1,0,0,0,.330,.353,0.683
6月,.280,22,88,82,6,23,2,1,0,27,8,15,5,0,0,0,1,1,2,0,.318,.329,0.647
7月,.208,17,57,53,3,11,0,0,1,14,3,10,4,0,0,0,0,0,1,0,.263,.264,0.527
8月,.235,22,91,85,9,20,5,0,4,37,16,22,4,0,0,0,2,0,0,1,.264,.435,0.699
9月,.205,16,47,44,3,9,4,0,0,13,4,10,1,0,1,0,1,0,0,1,.234,.295,0.529
10月,.000,2,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
