背番,名前,席,打率,試合,打席,打数,得点,安打,内安,内安率,２Ｂ,３Ｂ,本塁,HR勝敗,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,成功率,失策,捕逸,併殺打,得点圏,出塁率,長打率,OPS,詳細URL,nf3_player_id
52,末包昇大,右,.243,123,477,437,40,106,8,7.5,18,3,11,5-5-1,163,62,97,33,0,2,0,5,2,3,40.0,2,0,6,.288,.296,.373,.669,https://nf3.sakura.ne.jp/Central/C/f/52_stat.htm,
