アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,99,29.6%,安打,106,74.6%
フライ,139,41.5%,四死球,35,24.6%
空三振,79,23.6%,失策出塁,1,0.7%
見三振,18,5.4%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
