球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,506,37.8%,146.7,31,115,97,185,48.0%,15.0%,0.316,98,31,5,22,9,0
スライダー,253,18.9%,130.9,47,49,51,63,58.1%,33.3%,0.169,71,12,2,28,5,0
フォーク,193,14.4%,136.7,25,11,40,73,39.4%,22.9%,0.28,50,14,1,6,2,1
カットボール,153,11.4%,139.1,15,31,28,46,48.4%,19.7%,0.351,37,13,4,4,1,0
カーブ,103,7.7%,113.9,8,26,14,35,46.6%,19.0%,0.292,24,7,0,4,0,0
チェンジアップ,76,5.7%,124.4,8,10,14,26,42.1%,20.0%,0.389,18,7,0,0,0,0
ワンシーム,53,4.0%,145.3,4,13,5,15,41.5%,16.0%,0.294,17,5,0,1,2,0
