球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,24,50.0%,146.3,4,3,4,9,45.8%,33.3%,.167,6,1,0,2,0,0
スライダー,6,12.5%,127.3,0,2,0,3,33.3%,0.0%,.000,1,0,0,0,0,0
フォーク,6,12.5%,134.8,2,0,3,1,83.3%,40.0%,.000,1,0,0,1,0,0
カーブ,4,8.3%,124.8,1,1,1,1,75.0%,50.0%,-,0,0,0,0,0,0
カットボール,4,8.3%,133.0,0,1,1,1,50.0%,0.0%,.000,1,0,0,0,0,0
チェンジアップ,3,6.3%,138.3,1,0,0,1,33.3%,50.0%,.000,2,0,0,1,0,0
ナックルカーブ,1,2.1%,127.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
