種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.0,4,0,4,0,0,0,0,0,0,0,0,3.2,2,0,2,0,0,0,0,0.55,0.182,-,99.0
Nighter,4.91,10,0,10,0,0,2,0,2,0,0,0,11.0,10,2,12,4,0,6,6,1.27,0.233,-,1.83
