条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.188,69,64,12,0,0,1,11,4,1,0,0,0.246
1塁,0.182,24,22,4,0,0,0,6,0,0,2,0,0.182
2塁,0.2,7,5,1,1,0,0,2,2,0,0,0,0.429
3塁,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0
1・2塁,0.364,13,11,4,0,1,0,1,0,1,1,0,0.417
1・3塁,0.0,4,3,0,0,0,0,1,1,0,0,0,0.25
2・3塁,0.5,2,2,1,0,0,0,1,0,0,0,0,0.5
満塁,0.167,7,6,1,0,0,0,1,1,0,0,0,0.286
得点圏,0.25,34,28,7,1,1,0,6,4,1,1,0,0.364
