種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.0,22,0,22,2,1,9,1,11,3,2,1,18.0,10,1,17,3,2,2,2,0.72,0.164,-,9.0
Visitor,3.86,18,0,18,1,1,8,0,9,1,1,1,14.0,13,0,6,5,0,6,6,1.29,0.245,-,2.33
