種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.87,24,0,24,1,0,11,0,12,1,1,0,20.2,10,0,11,4,2,2,2,0.68,0.145,-,10.33
Nighter,4.76,16,0,16,2,2,6,1,8,3,2,2,11.1,13,1,12,4,0,6,6,1.5,0.289,-,1.89
