打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.17,14,54,47,8,8,4,0,0,12,6,11,6,0,1,0,0,0,0,0,0.278,0.255,0.533
Nighter,0.219,36,137,114,8,25,4,0,1,32,8,20,20,1,2,0,1,0,0,1,0.343,0.281,0.624
