月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5月,.220,15,60,50,8,11,4,0,0,15,6,11,9,0,0,0,1,0,0,0,.333,.300,0.633
6月,.276,17,66,58,5,16,3,0,0,19,4,11,7,1,1,0,0,0,0,1,.364,.328,0.691
7月,.167,3,13,12,1,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,.231,.167,0.397
8月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9月,.083,13,47,36,2,3,1,0,1,7,4,6,9,0,2,0,0,0,0,0,.298,.194,0.492
10月,.200,2,5,5,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,.200,.200,0.4
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
